rtl_file_path,netlist_file_path,design,module,recipe_type,area,delay
openROAD_low_level_modules_yosys_v1/asap7/riscv32i/regfile.v,dump/riscv32i/regfile_speed/1_1_yosys.v,riscv32i,regfile,delay,10484.656000,399.75
openROAD_low_level_modules_yosys_v1/asap7/riscv32i/ROM.v,dump/riscv32i/ROM_area/1_1_yosys.v,riscv32i,ROM,area,35.112000,155.85
openROAD_low_level_modules_yosys_v1/asap7/riscv32i/ROM.v,dump/riscv32i/ROM_speed/1_1_yosys.v,riscv32i,ROM,delay,25.004000,269.49
openROAD_low_level_modules_yosys_v1/asap7/riscv32i/shifter.v,dump/riscv32i/shifter_area/1_1_yosys.v,riscv32i,shifter,area,1218.280000,1203.83
openROAD_low_level_modules_yosys_v1/asap7/riscv32i/shifter.v,dump/riscv32i/shifter_speed/1_1_yosys.v,riscv32i,shifter,delay,824.068000,458.90
openROAD_low_level_modules_yosys_v1/asap7/sha3/sha3_core.v,dump/sha3/sha3_core_area/1_1_yosys.v,sha3,sha3_core,area,13546.848000,30583.20
openROAD_low_level_modules_yosys_v1/asap7/sha3/sha3_core.v,dump/sha3/sha3_core_speed/1_1_yosys.v,sha3,sha3_core,delay,15246.588000,845.00
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH76.v,dump/swerv/rvdff_WIDTH76_speed/1_1_yosys.v,swerv,rvdff_WIDTH76,delay,404.320000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH7.v,dump/swerv/rvdff_WIDTH7_area/1_1_yosys.v,swerv,rvdff_WIDTH7,area,37.240000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH7.v,dump/swerv/rvdff_WIDTH7_speed/1_1_yosys.v,swerv,rvdff_WIDTH7,delay,37.240000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH8.v,dump/swerv/rvdff_WIDTH8_area/1_1_yosys.v,swerv,rvdff_WIDTH8,area,42.560000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH8.v,dump/swerv/rvdff_WIDTH8_speed/1_1_yosys.v,swerv,rvdff_WIDTH8,delay,42.560000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH9.v,dump/swerv/rvdff_WIDTH9_area/1_1_yosys.v,swerv,rvdff_WIDTH9,area,47.880000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH9.v,dump/swerv/rvdff_WIDTH9_speed/1_1_yosys.v,swerv,rvdff_WIDTH9,delay,47.880000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvecc_decode.v,dump/swerv/rvecc_decode_area/1_1_yosys.v,swerv,rvecc_decode,area,580.944000,601.42
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvecc_decode.v,dump/swerv/rvecc_decode_speed/1_1_yosys.v,swerv,rvecc_decode,delay,300.314000,691.40
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvecc_encode.v,dump/swerv/rvecc_encode_area/1_1_yosys.v,swerv,rvecc_encode,area,384.636000,395.30
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvecc_encode.v,dump/swerv/rvecc_encode_speed/1_1_yosys.v,swerv,rvecc_encode,delay,120.764000,406.50
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rveven_paritycheck.v,dump/swerv/rveven_paritycheck_area/1_1_yosys.v,swerv,rveven_paritycheck,area,50.274000,206.91
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rveven_paritycheck.v,dump/swerv/rveven_paritycheck_speed/1_1_yosys.v,swerv,rveven_paritycheck,delay,25.536000,241.93
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rveven_paritygen_WIDTH16.v,dump/swerv/rveven_paritygen_WIDTH16_area/1_1_yosys.v,swerv,rveven_paritygen_WIDTH16,area,69.958000,206.16
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rveven_paritygen_WIDTH16.v,dump/swerv/rveven_paritygen_WIDTH16_speed/1_1_yosys.v,swerv,rveven_paritygen_WIDTH16,delay,23.940000,197.50
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvjtag_tap.v,dump/swerv/rvjtag_tap_area/1_1_yosys.v,swerv,rvjtag_tap,area,1151.248000,869.46
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvjtag_tap.v,dump/swerv/rvjtag_tap_speed/1_1_yosys.v,swerv,rvjtag_tap,delay,969.038000,437.90
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvlsadder.v,dump/swerv/rvlsadder_area/1_1_yosys.v,swerv,rvlsadder,area,372.932000,552.14
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvlsadder.v,dump/swerv/rvlsadder_speed/1_1_yosys.v,swerv,rvlsadder,delay,280.630000,661.32
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvmaskandmatch.v,dump/swerv/rvmaskandmatch_area/1_1_yosys.v,swerv,rvmaskandmatch,area,221.844000,454.34
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvmaskandmatch.v,dump/swerv/rvmaskandmatch_speed/1_1_yosys.v,swerv,rvmaskandmatch,delay,197.638000,517.98
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvrangecheck_f0040000_64.v,dump/swerv/rvrangecheck_f0040000_64_area/1_1_yosys.v,swerv,rvrangecheck_f0040000_64,area,20.748000,129.84
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvrangecheck_f0040000_64.v,dump/swerv/rvrangecheck_f0040000_64_speed/1_1_yosys.v,swerv,rvrangecheck_f0040000_64,delay,10.108000,155.98
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvrangecheck_f00c0000_32.v,dump/swerv/rvrangecheck_f00c0000_32_area/1_1_yosys.v,swerv,rvrangecheck_f00c0000_32,area,18.886000,131.61
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvrangecheck_f00c0000_32.v,dump/swerv/rvrangecheck_f00c0000_32_speed/1_1_yosys.v,swerv,rvrangecheck_f00c0000_32,delay,13.566000,229.11
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvtwoscomp_WIDTH32.v,dump/swerv/rvtwoscomp_WIDTH32_area/1_1_yosys.v,swerv,rvtwoscomp_WIDTH32,area,190.988000,395.76
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvtwoscomp_WIDTH32.v,dump/swerv/rvtwoscomp_WIDTH32_speed/1_1_yosys.v,swerv,rvtwoscomp_WIDTH32,delay,120.498000,632.36
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH31.v,dump/swerv/rvdff_WIDTH31_speed/1_1_yosys.v,swerv,rvdff_WIDTH31,delay,164.920000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH32.v,dump/swerv/rvdff_WIDTH32_area/1_1_yosys.v,swerv,rvdff_WIDTH32,area,170.240000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH32.v,dump/swerv/rvdff_WIDTH32_speed/1_1_yosys.v,swerv,rvdff_WIDTH32,delay,170.240000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH33.v,dump/swerv/rvdff_WIDTH33_area/1_1_yosys.v,swerv,rvdff_WIDTH33,area,175.560000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH33.v,dump/swerv/rvdff_WIDTH33_speed/1_1_yosys.v,swerv,rvdff_WIDTH33,delay,175.560000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH34.v,dump/swerv/rvdff_WIDTH34_area/1_1_yosys.v,swerv,rvdff_WIDTH34,area,180.880000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH34.v,dump/swerv/rvdff_WIDTH34_speed/1_1_yosys.v,swerv,rvdff_WIDTH34,delay,180.880000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH37.v,dump/swerv/rvdff_WIDTH37_area/1_1_yosys.v,swerv,rvdff_WIDTH37,area,196.840000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH37.v,dump/swerv/rvdff_WIDTH37_speed/1_1_yosys.v,swerv,rvdff_WIDTH37,delay,196.840000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH38.v,dump/swerv/rvdff_WIDTH38_area/1_1_yosys.v,swerv,rvdff_WIDTH38,area,202.160000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH38.v,dump/swerv/rvdff_WIDTH38_speed/1_1_yosys.v,swerv,rvdff_WIDTH38,delay,202.160000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH3.v,dump/swerv/rvdff_WIDTH3_area/1_1_yosys.v,swerv,rvdff_WIDTH3,area,15.960000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH3.v,dump/swerv/rvdff_WIDTH3_speed/1_1_yosys.v,swerv,rvdff_WIDTH3,delay,15.960000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH48.v,dump/swerv/rvdff_WIDTH48_area/1_1_yosys.v,swerv,rvdff_WIDTH48,area,255.360000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH48.v,dump/swerv/rvdff_WIDTH48_speed/1_1_yosys.v,swerv,rvdff_WIDTH48,delay,255.360000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH4.v,dump/swerv/rvdff_WIDTH4_area/1_1_yosys.v,swerv,rvdff_WIDTH4,area,21.280000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH4.v,dump/swerv/rvdff_WIDTH4_speed/1_1_yosys.v,swerv,rvdff_WIDTH4,delay,21.280000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH53.v,dump/swerv/rvdff_WIDTH53_area/1_1_yosys.v,swerv,rvdff_WIDTH53,area,281.960000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH53.v,dump/swerv/rvdff_WIDTH53_speed/1_1_yosys.v,swerv,rvdff_WIDTH53,delay,281.960000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH5.v,dump/swerv/rvdff_WIDTH5_area/1_1_yosys.v,swerv,rvdff_WIDTH5,area,26.600000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH5.v,dump/swerv/rvdff_WIDTH5_speed/1_1_yosys.v,swerv,rvdff_WIDTH5,delay,26.600000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH63.v,dump/swerv/rvdff_WIDTH63_area/1_1_yosys.v,swerv,rvdff_WIDTH63,area,335.160000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH63.v,dump/swerv/rvdff_WIDTH63_speed/1_1_yosys.v,swerv,rvdff_WIDTH63,delay,335.160000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH64.v,dump/swerv/rvdff_WIDTH64_area/1_1_yosys.v,swerv,rvdff_WIDTH64,area,340.480000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH64.v,dump/swerv/rvdff_WIDTH64_speed/1_1_yosys.v,swerv,rvdff_WIDTH64,delay,340.480000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH67.v,dump/swerv/rvdff_WIDTH67_area/1_1_yosys.v,swerv,rvdff_WIDTH67,area,356.440000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH67.v,dump/swerv/rvdff_WIDTH67_speed/1_1_yosys.v,swerv,rvdff_WIDTH67,delay,356.440000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH68.v,dump/swerv/rvdff_WIDTH68_area/1_1_yosys.v,swerv,rvdff_WIDTH68,area,361.760000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH68.v,dump/swerv/rvdff_WIDTH68_speed/1_1_yosys.v,swerv,rvdff_WIDTH68,delay,361.760000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH6.v,dump/swerv/rvdff_WIDTH6_area/1_1_yosys.v,swerv,rvdff_WIDTH6,area,31.920000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH6.v,dump/swerv/rvdff_WIDTH6_speed/1_1_yosys.v,swerv,rvdff_WIDTH6,delay,31.920000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH74.v,dump/swerv/rvdff_WIDTH74_area/1_1_yosys.v,swerv,rvdff_WIDTH74,area,393.680000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH74.v,dump/swerv/rvdff_WIDTH74_speed/1_1_yosys.v,swerv,rvdff_WIDTH74,delay,393.680000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/cmp_and_mux_ID_BITS8_INTPRIORITY_BITS4.v,dump/swerv/cmp_and_mux_ID_BITS8_INTPRIORITY_BITS4_area/1_1_yosys.v,swerv,cmp_and_mux_ID_BITS8_INTPRIORITY_BITS4,area,74.746000,277.97
openROAD_low_level_modules_yosys_v1/nangate45/swerv/cmp_and_mux_ID_BITS8_INTPRIORITY_BITS4.v,dump/swerv/cmp_and_mux_ID_BITS8_INTPRIORITY_BITS4_speed/1_1_yosys.v,swerv,cmp_and_mux_ID_BITS8_INTPRIORITY_BITS4,delay,57.988000,276.67
openROAD_low_level_modules_yosys_v1/nangate45/swerv/dec_dec_ctl.v,dump/swerv/dec_dec_ctl_area/1_1_yosys.v,swerv,dec_dec_ctl,area,281.694000,362.50
openROAD_low_level_modules_yosys_v1/nangate45/swerv/dec_dec_ctl.v,dump/swerv/dec_dec_ctl_speed/1_1_yosys.v,swerv,dec_dec_ctl,delay,196.042000,392.43
openROAD_low_level_modules_yosys_v1/nangate45/swerv/dmi_jtag_to_core_sync.v,dump/swerv/dmi_jtag_to_core_sync_area/1_1_yosys.v,swerv,dmi_jtag_to_core_sync,area,37.506000,53.22
openROAD_low_level_modules_yosys_v1/nangate45/swerv/dmi_jtag_to_core_sync.v,dump/swerv/dmi_jtag_to_core_sync_speed/1_1_yosys.v,swerv,dmi_jtag_to_core_sync,delay,36.176000,61.42
openROAD_low_level_modules_yosys_v1/nangate45/swerv/ifu_compress_ctl.v,dump/swerv/ifu_compress_ctl_area/1_1_yosys.v,swerv,ifu_compress_ctl,area,338.086000,547.44
openROAD_low_level_modules_yosys_v1/nangate45/swerv/ifu_compress_ctl.v,dump/swerv/ifu_compress_ctl_speed/1_1_yosys.v,swerv,ifu_compress_ctl,delay,263.074000,509.03
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvbradder.v,dump/swerv/rvbradder_area/1_1_yosys.v,swerv,rvbradder,area,373.198000,561.55
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvbradder.v,dump/swerv/rvbradder_speed/1_1_yosys.v,swerv,rvbradder,delay,388.626000,518.99
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvbtb_addr_hash.v,dump/swerv/rvbtb_addr_hash_area/1_1_yosys.v,swerv,rvbtb_addr_hash,area,13.300000,87.07
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvbtb_addr_hash.v,dump/swerv/rvbtb_addr_hash_speed/1_1_yosys.v,swerv,rvbtb_addr_hash,delay,10.640000,97.87
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvbtb_ghr_hash.v,dump/swerv/rvbtb_ghr_hash_area/1_1_yosys.v,swerv,rvbtb_ghr_hash,area,10.374000,53.89
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvbtb_ghr_hash.v,dump/swerv/rvbtb_ghr_hash_speed/1_1_yosys.v,swerv,rvbtb_ghr_hash,delay,4.788000,65.64
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvbtb_tag_hash.v,dump/swerv/rvbtb_tag_hash_speed/1_1_yosys.v,swerv,rvbtb_tag_hash,delay,14.364000,65.64
openROAD_low_level_modules_yosyrelative_verilog_paths = []s_v1/nangate45/swerv/rvdff_WIDTH10.v,dump/swerv/rvdff_WIDTH10_area/1_1_yosys.v,swerv,rvdff_WIDTH10,area,53.200000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH10.v,dump/swerv/rvdff_WIDTH10_speed/1_1_yosys.v,swerv,rvdff_WIDTH10,delay,53.200000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH11.v,dump/swerv/rvdff_WIDTH11_area/1_1_yosys.v,swerv,rvdff_WIDTH11,area,58.520000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH11.v,dump/swerv/rvdff_WIDTH11_speed/1_1_yosys.v,swerv,rvdff_WIDTH11,delay,58.520000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH128.v,dump/swerv/rvdff_WIDTH128_area/1_1_yosys.v,swerv,rvdff_WIDTH128,area,680.960000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH128.v,dump/swerv/rvdff_WIDTH128_speed/1_1_yosys.v,swerv,rvdff_WIDTH128,delay,680.960000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH12.v,dump/swerv/rvdff_WIDTH12_area/1_1_yosys.v,swerv,rvdff_WIDTH12,area,63.840000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH12.v,dump/swerv/rvdff_WIDTH12_speed/1_1_yosys.v,swerv,rvdff_WIDTH12,delay,63.840000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH13.v,dump/swerv/rvdff_WIDTH13_area/1_1_yosys.v,swerv,rvdff_WIDTH13,area,69.160000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH13.v,dump/swerv/rvdff_WIDTH13_speed/1_1_yosys.v,swerv,rvdff_WIDTH13,delay,69.160000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH14.v,dump/swerv/rvdff_WIDTH14_area/1_1_yosys.v,swerv,rvdff_WIDTH14,area,74.480000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH14.v,dump/swerv/rvdff_WIDTH14_speed/1_1_yosys.v,swerv,rvdff_WIDTH14,delay,74.480000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH15.v,dump/swerv/rvdff_WIDTH15_area/1_1_yosys.v,swerv,rvdff_WIDTH15,area,79.800000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH15.v,dump/swerv/rvdff_WIDTH15_speed/1_1_yosys.v,swerv,rvdff_WIDTH15,delay,79.800000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH16.v,dump/swerv/rvdff_WIDTH16_area/1_1_yosys.v,swerv,rvdff_WIDTH16,area,85.120000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH17.v,dump/swerv/rvdff_WIDTH17_area/1_1_yosys.v,swerv,rvdff_WIDTH17,area,90.440000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH17.v,dump/swerv/rvdff_WIDTH17_speed/1_1_yosys.v,swerv,rvdff_WIDTH17,delay,90.440000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH18.v,dump/swerv/rvdff_WIDTH18_area/1_1_yosys.v,swerv,rvdff_WIDTH18,area,95.760000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH18.v,dump/swerv/rvdff_WIDTH18_speed/1_1_yosys.v,swerv,rvdff_WIDTH18,delay,95.760000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH1.v,dump/swerv/rvdff_WIDTH1_area/1_1_yosys.v,swerv,rvdff_WIDTH1,area,5.320000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH1.v,dump/swerv/rvdff_WIDTH1_speed/1_1_yosys.v,swerv,rvdff_WIDTH1,delay,5.320000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH20.v,dump/swerv/rvdff_WIDTH20_area/1_1_yosys.v,swerv,rvdff_WIDTH20,area,106.400000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH20.v,dump/swerv/rvdff_WIDTH20_speed/1_1_yosys.v,swerv,rvdff_WIDTH20,delay,106.400000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH22.v,dump/swerv/rvdff_WIDTH22_area/1_1_yosys.v,swerv,rvdff_WIDTH22,area,117.040000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH22.v,dump/swerv/rvdff_WIDTH22_speed/1_1_yosys.v,swerv,rvdff_WIDTH22,delay,117.040000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH26.v,dump/swerv/rvdff_WIDTH26_area/1_1_yosys.v,swerv,rvdff_WIDTH26,area,138.320000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH26.v,dump/swerv/rvdff_WIDTH26_speed/1_1_yosys.v,swerv,rvdff_WIDTH26,delay,138.320000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH28.v,dump/swerv/rvdff_WIDTH28_area/1_1_yosys.v,swerv,rvdff_WIDTH28,area,148.960000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH28.v,dump/swerv/rvdff_WIDTH28_speed/1_1_yosys.v,swerv,rvdff_WIDTH28,delay,148.960000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH2.v,dump/swerv/rvdff_WIDTH2_area/1_1_yosys.v,swerv,rvdff_WIDTH2,area,10.640000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH2.v,dump/swerv/rvdff_WIDTH2_speed/1_1_yosys.v,swerv,rvdff_WIDTH2,delay,10.640000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvbtb_tag_hash.v,dump/swerv/rvbtb_tag_hash_area/1_1_yosys.v,swerv,rvbtb_tag_hash,area,31.122000,53.89
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH16.v,dump/swerv/rvdff_WIDTH16_speed/1_1_yosys.v,swerv,rvdff_WIDTH16,delay,85.120000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH31.v,dump/swerv/rvdff_WIDTH31_area/1_1_yosys.v,swerv,rvdff_WIDTH31,area,164.920000,0.0
openROAD_low_level_modules_yosys_v1/nangate45/swerv/rvdff_WIDTH76.v,dump/swerv/rvdff_WIDTH76_area/1_1_yosys.v,swerv,rvdff_WIDTH76,area,404.320000,0.0
openROAD_low_level_modules_yosys_v1/asap7/swerv_wrapper/rveven_paritygen_WIDTH16.v,dump/swerv_wrapper/rveven_paritygen_WIDTH16_speed/1_1_yosys.v,swerv_wrapper,rveven_paritygen_WIDTH16,delay,23.940000,197.50
openROAD_low_level_modules_yosys_v1/asap7/swerv_wrapper/rveven_paritygen_WIDTH20.v,dump/swerv_wrapper/rveven_paritygen_WIDTH20_area/1_1_yosys.v,swerv_wrapper,rveven_paritygen_WIDTH20,area,91.504000,221.96
openROAD_low_level_modules_yosys_v1/asap7/swerv_wrapper/rveven_paritygen_WIDTH20.v,dump/swerv_wrapper/rveven_paritygen_WIDTH20_speed/1_1_yosys.v,swerv_wrapper,rveven_paritygen_WIDTH20,delay,40.964000,228.33
openROAD_low_level_modules_yosys_v1/asap7/swerv_wrapper/rvjtag_tap.v,dump/swerv_wrapper/rvjtag_tap_area/1_1_yosys.v,swerv_wrapper,rvjtag_tap,area,1151.248000,869.46
openROAD_low_level_modules_yosys_v1/asap7/swerv_wrapper/rvjtag_tap.v,dump/swerv_wrapper/rvjtag_tap_speed/1_1_yosys.v,swerv_wrapper,rvjtag_tap,delay,969.038000,437.90
openROAD_low_level_modules_yosys_v1/asap7/swerv_wrapper/rvlsadder.v,dump/swerv_wrapper/rvlsadder_area/1_1_yosys.v,swerv_wrapper,rvlsadder,area,372.932000,552.14
openROAD_low_level_modules_yosys_v1/asap7/swerv_wrapper/rvlsadder.v,dump/swerv_wrapper/rvlsadder_speed/1_1_yosys.v,swerv_wrapper,rvlsadder,delay,280.630000,661.32
openROAD_low_level_modules_yosys_v1/asap7/swerv_wrapper/rvmaskandmatch.v,dump/swerv_wrapper/rvmaskandmatch_area/1_1_yosys.v,swerv_wrapper,rvmaskandmatch,area,221.844000,454.34
openROAD_low_level_modules_yosys_v1/asap7/swerv_wrapper/rvmaskandmatch.v,dump/swerv_wrapper/rvmaskandmatch_speed/1_1_yosys.v,swerv_wrapper,rvmaskandmatch,delay,197.638000,517.98
openROAD_low_level_modules_yosys_v1/asap7/swerv_wrapper/rvrangecheck_f0040000_64.v,dump/swerv_wrapper/rvrangecheck_f0040000_64_area/1_1_yosys.v,swerv_wrapper,rvrangecheck_f0040000_64,area,20.748000,129.84
openROAD_low_level_modules_yosys_v1/asap7/swerv_wrapper/rvrangecheck_f0040000_64.v,dump/swerv_wrapper/rvrangecheck_f0040000_64_speed/1_1_yosys.v,swerv_wrapper,rvrangecheck_f0040000_64,delay,10.108000,155.98
openROAD_low_level_modules_yosys_v1/asap7/swerv_wrapper/rvrangecheck_f00c0000_32.v,dump/swerv_wrapper/rvrangecheck_f00c0000_32_area/1_1_yosys.v,swerv_wrapper,rvrangecheck_f00c0000_32,area,18.886000,131.61
openROAD_low_level_modules_yosys_v1/asap7/swerv_wrapper/rvrangecheck_f00c0000_32.v,dump/swerv_wrapper/rvrangecheck_f00c0000_32_speed/1_1_yosys.v,swerv_wrapper,rvrangecheck_f00c0000_32,delay,13.566000,229.11
openROAD_low_level_modules_yosys_v1/asap7/swerv_wrapper/rvtwoscomp_WIDTH32.v,dump/swerv_wrapper/rvtwoscomp_WIDTH32_area/1_1_yosys.v,swerv_wrapper,rvtwoscomp_WIDTH32,area,190.988000,395.76
openROAD_low_level_modules_yosys_v1/asap7/swerv_wrapper/rvtwoscomp_WIDTH32.v,dump/swerv_wrapper/rvtwoscomp_WIDTH32_speed/1_1_yosys.v,swerv_wrapper,rvtwoscomp_WIDTH32,delay,120.498000,632.36
openROAD_low_level_modules_yosys_v1/asap7/swerv_wrapper/rvdff_WIDTH31.v,dump/swerv_wrapper/rvdff_WIDTH31_speed/1_1_yosys.v,swerv_wrapper,rvdff_WIDTH31,delay,164.920000,0.0
openROAD_low_level_modules_yosys_v1/asap7/swerv_wrapper/rvdff_WIDTH32.v,dump/swerv_wrapper/rvdff_WIDTH32_area/1_1_yosys.v,swerv_wrapper,rvdff_WIDTH32,area,170.240000,0.0
openROAD_low_level_modules_yosys_v1/asap7/swerv_wrapper/rvdff_WIDTH32.v,dump/swerv_wrapper/rvdff_WIDTH32_speed/1_1_yosys.v,swerv_wrapper,rvdff_WIDTH32,delay,170.240000,0.0
